cluster,puesto_trabajo,nombre_empresa,pais,region_estado,tipo_contrato,salario_minimo,salario_maximo,moneda_salario,periodo_salario,plataforma_origen,tipo_fuente_datos,enlace_oferta
33,Programador PHP JS puro,IDEAMAS,Perú,"Ica, Ica",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-php-js-puro-experiencia-obligatoria-con-php-back-y-frontend-en-ica-69735687CF039F0A61373E686DCF3405#lc=ListOffers-Score0-3
33,Mecánico interior mina,PROYECTOS LA PATAGONIA SOCIEDAD ANONIMA CERRADA - PROYECTOS LA PATAGONIA S.A.C.,Perú,"Huaranchal, La Libertad",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-mecanico-interior-mina-minera-subterranea-sistema-atipico-en-huaranchal-727B6EBB126B7CA861373E686DCF3405#lc=ListOffers-Score0-7
33,Perforista DDH,Consorcio JM SAC,Perú,"Arequipa, Arequipa",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-perforista-ddh-sistema-atipico-en-arequipa-EC0765E3DB82A1AB61373E686DCF3405#lc=ListOffers-Score0-13
33,Ayudante Perforista DDH,Consorcio JM SAC,Perú,"Arequipa, Arequipa",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ayudante-perforista-ddh-sistema-atipico-en-arequipa-51C227869514A17361373E686DCF3405#lc=ListOffers-Score0-12
33,Cocinero,CETPRO SYSTEM-HOUSE E.I.R.L.,Perú,"Chiclayo, Lambayeque",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cocinero-ayudante-de-cocina-auxiliar-de-reparto-de-dietas-en-chiclayo-B7A97C9299DA4C2761373E686DCF3405#lc=ListOffers-Score0-5
33,R.E.M.O.T.O. Inicia Julio con Chamba inmediato. Portabilidad Entel Chile. Inicia capa este viernes,A365,Perú,"San Miguel, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-inicia-julio-con-chamba-inmediato-portabilidad-entel-chile-inicia-capa-este-viernes-capa-corta-planilla-mype-sueldo-fijo-comisiones-ilimitadas-bono-de-capa-bono-de-internet-en-san-miguel-534FFA60AC357C0561373E686DCF3405#lc=ListOffers-Score0-18
33,Analista de proyecciones agrícolas,AGRICOLA CERRO PRIETO S.A,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-proyecciones-agricolas-chiclayochepen-en-lima-83882DB2D88E404961373E686DCF3405#lc=ListOffers-Score3-11
33,Diseñadora Informatica,,Perú,"San Isidro, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-disenadora-informatica-diseno-web-responsive-en-san-isidro-3F0E7D8EAC405FA561373E686DCF3405#lc=ListOffers-Score0-19
33,Técnico mecánico de flota liviana (camiones y buses) para unidad minera de Tacna sistema 14 x 7,CONFIPETROL ANDINA S.A.,Perú,"Arequipa, Arequipa",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-mecanico-de-flota-liviana-camiones-y-buses-para-unidad-minera-de-tacna-sistema-14-x-7-en-arequipa-20BB7A1B01F22E4661373E686DCF3405#lc=ListOffers-Score0-6
33,#Llamadas #Canales Digitales #Chat! Descansa Sábados y Domingos! S/1200+Planilla!,Grupo Expro,Perú,"Miraflores, Lima",,"S/. 1.200,00 (Mensual)","S/. 1.200,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-llamadas-canales-digitales-chat-descansa-sabados-y-domingos-s1200planilla-planilla-completa-js-en-miraflores-CA21BDC4559A504B61373E686DCF3405#lc=ListOffers-Score0-18
33,#Miraflores #Canales Digitales #Chat! Descansa Sábados y Domingos! S/1500+Planilla!,Grupo Expro,Perú,"Miraflores, Lima",,"S/. 1.200,00 (Mensual)","S/. 1.200,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-miraflores-canales-digitales-chat-descansa-sabados-y-domingos-s1500planilla-planilla-completa-js-en-miraflores-24A02448AC47A41161373E686DCF3405#lc=ListOffers-Score0-19
33,Analista de Desarrollo de Modelos Estadísticos,Caja Cencosud Del Grupo Scotiabank,Perú,"Miraflores, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-desarrollo-de-modelos-estadisticos-pythonr-y-sql-en-miraflores-F0BEFC86858894F661373E686DCF3405#lc=ListOffers-Score4-13
33,¡Urgente! Medico Ocupacional / Cerro de Pasco / Sistema 5x2,ECOSEM,Perú,"Tinyahuarco, Pasco",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-medico-ocupacional-cerro-de-pasco-sistema-5x2-en-tinyahuarco-A878A14F158B1E4061373E686DCF3405#lc=ListOffers-Score0-13
33,Jefe de Comercio Electrónico,,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-jefe-de-comercio-electronico-en-lima-7D53F9D8EB2524BA61373E686DCF3405#lc=ListOffers-Score0-16
33,Comunity Manager,AGENCIA DN-SOFTWARE & MARKETING S.A.C.S.,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-comunity-manager-turno-manana--modalidad-remota-practicas-en-lima-9BDE872CDAD56E7161373E686DCF3405#lc=ListOffers-Score0-5
33,Analista de Integridad Estructural,MAKYL ECS E.I.R.L.,Perú,"San Luis, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-integridad-estructural-sede-lima-y-proyectos-mineros-en-san-luis-1107B863112F074461373E686DCF3405#lc=ListOffers-Score3-13
33,Asesor en metodología de investigación,E&M CONSULTORÍA,Perú,"San Isidro, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-en-metodologia-de-investigacion-carreras-administracion-ingenieria-civil-industrial-sistema-en-san-isidro-06BC96064DDB1CA261373E686DCF3405#lc=ListOffers-Score0-3
33,administrador/a de proyectos,CETPRO SYSTEM-HOUSE E.I.R.L.,Perú,"Chiclayo, Lambayeque",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-administradora-de-proyectos-con-experiencia-comprobada-en-chiclayo-1B5D4EB1F31A840E61373E686DCF3405#lc=ListOffers-Score0-2
33,Oficial de Riesgos de crédito II : Jaén,Agrobanco,Perú,"Jaen, Cajamarca",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-oficial-de-riesgos-de-credito-ii-jaen-en-jaen-D1070E7E4EC9A24261373E686DCF3405#lc=ListOffers-Score3-12
33,Diseño gráfico,AGENCIA DN-SOFTWARE & MARKETING S.A.C.S.,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicante-de-diseno-grafico-turno-manana-modalidad-remota-medio-tiempo-en-lima-E1ED618CA1CD45D761373E686DCF3405#lc=ListOffers-Score0-8
33,Prevencionista de Riesgos Trabajos de altura,PRONET SYSTEM SAC,Perú,"San Juan De Lurigancho, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-prevencionista-de-riesgos-trabajos-de-altura-con-experiencia-en-san-juan-de-lurigancho-7887AAE1EC1B473461373E686DCF3405#lc=ListOffers-Score0-5
33,Analista de proyecciones agrícolas,AGRICOLA CERRO PRIETO S.A,Perú,"Chiclayo, Lambayeque",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-proyecciones-agricolas-chiclayochepen-en-chiclayo-90A5E997538D243561373E686DCF3405#lc=ListOffers-Score3-13
33,Analista de Monitoreo de Ciberseguridad TI // Cybersecurity Monitoring Analyst IT,Bitel,Perú,"San Isidro, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-monitoreo-de-ciberseguridad-ti-cybersecurity-monitoring-analyst-it-en-san-isidro-8FB2A1F12380949361373E686DCF3405#lc=ListOffers-Score3-17
33,Frontend Developer Angular,NTT DATA,Perú,"Trujillo, La Libertad",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-frontend-developer-angular-lma-en-trujillo-D8CAC3EE13641D7261373E686DCF3405#lc=ListOffers-Score0-11
33,Mecánico  Electrónico Exp/ Tractos y Maquinaria de Chancadora,Cristo Morado E.I.R.L.,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-mecanico-electronico-exp-tractos-y-maquinaria-de-chancadora-en-lima-C109364624F7A68C61373E686DCF3405#lc=ListOffers-Score0-15
33,Analista de Business Intelligence,,Perú,"Los Olivos, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-business intelligence-en-los-olivos-C63CA629C33FE51361373E686DCF3405#lc=ListOffers-Score3-5
33,Analista Comercial Senior Trade MKT/Canal Moderno/Consumo Masivo,Overall Strategy,Perú,"Lima, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-comercial-senior-trade-mktcanal-modernoconsumo-masivo-en-lima-30FA8D1C7D8604EB61373E686DCF3405#lc=ListOffers-Score3-1
33,Vendedor E commerce,Ruoxi Import & Export S.A.C.,Perú,"Ate, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-e-commerce-canal-online-digital-pagina-web-en-ate-0CCD41223B6B650161373E686DCF3405#lc=ListOffers-Score0-17
33,Almacenero responsable y proactivo,JB CONSULTING GROUP S.A.C,Perú,"Lima, Lima",,"S/. 600,00 (Mensual)","S/. 600,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-almacenero-responsable-y-proactivo-empresa-de-mant-alarmas-y-sistema-de-incendio-en-lima-E9443961548DBB5061373E686DCF3405#lc=ListOffers-Score0-15
34,Coordinador de Sistema Integrado de Gestión Campo,Agrovision Peru Sac,Perú,"Olmos, Lambayeque",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-coordinador-de-sistema-integrado-de-gestion-campo-olmos-en-olmos-CBD48C2FA76E56F761373E686DCF3405#lc=ListOffers-Score0-18
34,Analista de sistema,SYSTEMBASE TELECOMUNICACIONES E.I.R.L,Perú,"Santiago De Surco, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-sistema-en-santiago-de-surco-1FC6925BED24D0E261373E686DCF3405#lc=ListOffers-Score3-7
34,Coordinador(a) de Control de Gestión Sistema Integrado Sector Manufactura Lurín (Ref. 78421),Manpower,Perú,"Lurin, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-coordinadora-de-control-de-gestion-sistema-integrado-sector-manufactura-lurin-ref-78421-en-lurin-5F6D3587A7D257E161373E686DCF3405#lc=ListOffers-Score0-16
34,Analista de Sistema Integrado de Gestión,Grupo Perú Alfa,Perú,"San Juan De Lurigancho, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-sistema-integrado-de-gestion-san-juan-de-lurigancho-en-san-juan-de-lurigancho-A7D96CA933CD3F3561373E686DCF3405#lc=ListOffers-Score0-12
34,Asistente del Sistema Integrado de Gestión,LAZBAR CONSULTORA E.I.R.L.,Perú,"Huancayo, Junin",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-del-sistema-integrado-de-gestion-tiempo-completo-en-huancayo-24C3441F216A0D7B61373E686DCF3405#lc=ListOffers-Score0-19
34,Especialista en sistema contra incendios,Grupo OIS,Perú,"San Isidro, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-especialista-en-sistema-contra-incendios-ingeniero-electronico-o-electricista-en-san-isidro-A47D384B4185CBDD61373E686DCF3405#lc=ListOffers-Score0-5
34,Coordinador Sistema Integrado de Gestión,ESTACION GASOLINERA S.R.LTDA,Perú,"Lima, Lima",,"S/. 2.000,00 (Mensual)","S/. 2.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-coordinador-sistema-integrado-de-gestion-con-experiencia-en-lima-7C285BB6DAE3474E61373E686DCF3405#lc=ListOffers-Score0-5
34,Auxiliar Sistema de Gestión,PROINAM S.A.C.,Perú,"Arequipa, Arequipa",,"S/. 1.200,00 (Mensual)","S/. 1.200,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-sistema-de-gestion-auxiliar-de-calidad-en-arequipa-FB3DAF6A60DAAF6761373E686DCF3405#lc=ListOffers-Score0-15
34,Especialista Senior del Sistema de Gestión de Sostenibilidad /Mineria,Adecco Perú S.A.,Perú,"Lima, Lima",,"S/. 10.000,00 (Mensual)","S/. 10.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-especialista-senior-del-sistema-de-gestion-de-sostenibilidad-mineria-experiencia-en-proyectos-orientados-a-la-sostenibilidad-en-lima-C26EC1E74CD6B06C61373E686DCF3405#lc=ListOffers-Score0-2
34,Especialista Senior del Sistema de Gestión de Sostenibilidad /Mineria,Adecco Perú S.A.,Perú,"Santiago De Surco, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-especialista-senior-del-sistema-de-gestion-de-sostenibilidad-mineria-en-santiago-de-surco-8AB1AA9263623C4F61373E686DCF3405#lc=ListOffers-Score0-11
34,Analista de sistema,,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-sistema-asistente-en-lima-7A83782520C4CF7661373E686DCF3405#lc=ListOffers-Score0-18
34,Almacenero C/experiencia Restaurantes (Sistema Inforest),La Preferida,Perú,"Miraflores, Lima",,"S/. 1.700,00 (Mensual)","S/. 1.700,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-almacenero-cexperiencia-restaurantes-sistema-inforest-la-preferida-surco-en-miraflores-C5E2A1E09724258461373E686DCF3405#lc=ListOffers-Score0-4
34,Egresado de sistema o computación,DETOODITO,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-egresado-de-sistema-o-computacion-encargado-de-administracion-de-erp-en-lima-5F18C040177C245A61373E686DCF3405#lc=ListOffers-Score0-8
34,Analista de Sistema Integrado de Gestión,Grupo Perú Alfa,Perú,"San Juan De Lurigancho, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-sistema-integrado-de-gestion-san-juan-de-lurigancho-en-san-juan-de-lurigancho-BDEDE47F957F82C361373E686DCF3405#lc=ListOffers-Score0-2
34,Analista de Sistema Integrado de Gestión,Grupo Perú Alfa,Perú,"San Juan De Lurigancho, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-sistema-integrado-de-gestion-san-juan-de-lurigancho-en-san-juan-de-lurigancho-8336C0183D5BD8B961373E686DCF3405#lc=ListOffers-Score0-6
34,Egresados de la carrera Mecánica de bombas de agua y Sistema contra Incendios  Sede San Miguel,Farbis,Perú,"San Miguel, Lima",,"S/. 2.000,00 (Mensual)","S/. 2.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-egresados-de-la-carrera-mecanica-de-bombas-de-agua-y-sistema-contra-incendios-sede-san-miguel-en-san-miguel-A254061B2CA22C2961373E686DCF3405#lc=ListOffers-Score0-10
34,Asistente de Sistema Integrado de Gestión/ Ingenieros / Chiclayo,PROCOMSAC,Perú,"Pimentel, Lambayeque",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-sistema-integrado-de-gestion-ingenieros-chiclayo-con-experiencia-chiclayo-pimentel-en-pimentel-556FB2E7605370FF61373E686DCF3405#lc=ListOffers-Score0-8
34,Asistente  Sistema Integrado de Gestión,Opseplant S.A.,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-sistema-integrado-de-gestion-con-experiencia-en-mineria-en-lima-F5F1FF904028C6A061373E686DCF3405#lc=ListOffers-Score0-8
34,Analista Senior de Sistema Integrado de Gestión,,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-senior-de-sistema-integrado-de-gestion-en-lima-3911CF2BC009911861373E686DCF3405#lc=ListOffers-Score0-9
34,Especialista en metrados sistema proteccion de Incendios,HASHI TECNOLOGIA SAC,Perú,"Surquillo, Lima",,"S/. 2.400,00 (Mensual)","S/. 2.400,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-especialista-en-metrados-sistema-proteccion-de-incendios-con-experiencia-en-surquillo-B07D04AEC45EED3A61373E686DCF3405#lc=ListOffers-Score0-11
34,Jefe de sistema de gestión de calidad,HTE100608CN6,Perú,México,,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-jefe-de-sistema-de-gestion-de-calidad-en-mexico-5036D3B6E5E7650061373E686DCF3405#lc=ListOffers-Score0-17
34,Practicante de Sistema de Gestión / Logística / Ate,Corporación de Industrias Plásticas S. A.,Perú,"Ate, Lima",,"S/. 1.300,00 (Mensual)","S/. 1.300,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicante-de-sistema-de-gestion-logistica-ate-en-ate-4708A0732EE9172B61373E686DCF3405#lc=ListOffers-Score0-6
35,Work From Home Junior DevOps / R+D / Ref. 0121,BairesDev LLC,Perú,"Trujillo, La Libertad",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-junior-devops-rd-ref-0121-en-trujillo-4F71F602C82B47F661373E686DCF3405#lc=ListOffers-Score0-18
35,Work From Home DevOps/SRE Engineer / Ref. 0121,BairesDev LLC,Perú,"Lima, Lima",,"S/. 40.000,00 (Mensual)","S/. 40.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-devopssre-engineer-ref-0121-en-lima-E4B6737493355F8161373E686DCF3405#lc=ListOffers-Score0-1
35,Trabajo Desde Casa Senior DevOps / Ref. 0121,BairesDev LLC,Perú,"Piura, Piura",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabajo-desde-casa-senior-devops-ref-0121-en-piura-EEB68B1DF5E6547261373E686DCF3405#lc=ListOffers-Score0-13
35,Trabajo Desde Casa Senior DevOps / I+D / Ref. 0121,BairesDev LLC,Perú,"Chiclayo, Lambayeque",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabajo-desde-casa-senior-devops-id-ref-0121-en-chiclayo-0941B506BC31D25F61373E686DCF3405#lc=ListOffers-Score0-13
35,Work From Home Senior DevOps Engineer/AWS / Ref. 0121,BairesDev LLC,Perú,"Piura, Piura",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-senior-devops-engineeraws-ref-0121-en-piura-594139F4ABB473FA61373E686DCF3405#lc=ListOffers-Score0-12
35,Ingeniero DevOps,Crazy Llama,Perú,"Miraflores, Lima",,"S/. 3.000,00 (Mensual)","S/. 3.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-devops-presencial-en-miraflores-F1F70FCE3B202F7761373E686DCF3405#lc=ListOffers-Score3-9
35,Trabajo Desde Casa Ingeniero DevOps / Ref. 0121S,BairesDev LLC,Perú,"Huaral, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabajo-desde-casa-ingeniero-devops-ref-0121s-en-huaral-616B9CCA8026A46161373E686DCF3405#lc=ListOffers-Score0-7
35,Work From Home DevOps Manager / Ref. 0121,BairesDev LLC,Perú,"Concepcion, Junin",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-devops-manager-ref-0121-en-concepcion-CE3DE8C21F66D21061373E686DCF3405#lc=ListOffers-Score0-6
36,instalador técnico,MARTIN MELGAREJO ABIGAEL ELIDA,Perú,"Huanuco, Huanuco",,"S/. 1.300,00 (Mensual) + Comisiones","S/. 1.300,00 (Mensual) + Comisiones",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-instalador-tecnico-internet-en-fibra-optica-en-huanuco-F646240ACED572B361373E686DCF3405#lc=ListOffers-Score0-18
36,"Tecnico Instalador de Internet, Telefonía y Cable",Niza Régión Sur S.A.C.,Perú,"Cusco, Cusco",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-instalador-de-internet-telefonia-y-cable-cusco-en-cusco-E0AC9389C249E7DC61373E686DCF3405#lc=ListOffers-Score0-11
36,"Técnico Instalador de Internet, Telefonía y Cable",Niza Régión Sur S.A.C.,Perú,"Arequipa, Arequipa",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-instalador-de-internet-telefonia-y-cable-arequipa-en-arequipa-7EA2A93177A81EE061373E686DCF3405#lc=ListOffers-Score0-7
36,tecnico instalador o de averias // win internet fibra optica,Visual Connections Sac,Perú,"Lima, Lima",,"S/. 1.300,00 (Mensual)","S/. 1.300,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-instalador-o-de-averias-win-internet-fibra-optica-lima-sur-este-centro-en-lima-1F0D63C04A38EB5E61373E686DCF3405#lc=ListOffers-Score0-16
36,técnico instalador sistema detección de incendios,SECURITY & COMMUNICATION TECHNOLOGIES S. A. C.,Perú,"Surquillo, Lima",,"S/. 1.800,00 (Mensual)","S/. 1.800,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-instalador-sistema-deteccion-de-incendios-tiempo-completo-en-surquillo-0C4564BF9ABC211861373E686DCF3405#lc=ListOffers-Score0-16
36,Técnico / Chofer Instalador de Internet,SERVICIOS GENERALES MIG S.A.C.,Perú,"Los Olivos, Lima",,"S/. 2.000,00 (Mensual) + Comisiones","S/. 2.000,00 (Mensual) + Comisiones",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-chofer-instalador-de-internet-en-los-olivos-EBFB006864D175AC61373E686DCF3405#lc=ListOffers-Score0-19
36,Técnico Instalador de Internet HFC / FTTH,CONECTA,Perú,"Cusco, Cusco",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-instalador-de-internet-hfc-ftth-en-cusco-1A535C66DEB9D10661373E686DCF3405#lc=ListOffers-Score0-18
36,Técnico instalador en sistema de CCTV,AMÉRICA TELECOM,Perú,"Santiago De Surco, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-instalador-en-sistema-de-cctv-lima-en-santiago-de-surco-1B0B4746FED7AAEB61373E686DCF3405#lc=ListOffers-Score0-17
37,Supervisor Informático,Consutic,Perú,"Bellavista, Callao",,"S/. 2.000,00 (Mensual)","S/. 2.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-informatico-en-bellavista-AFE8A04C8F20FEFD61373E686DCF3405#lc=ListOffers-Score0-11
37,Tec. de mantenimiento,A & S SYSTEMS CONTROL S.A.C.,Perú,"San Juan De Lurigancho, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tec-de-mantenimiento-sistema-agua-y-bomba-contra-incendios-en-san-juan-de-lurigancho-6334812CDA6EDC7761373E686DCF3405#lc=ListOffers-Score0-5
37,Supervisor de Playas de Estacionamiento,Central Parking System Perú S.A.,Perú,"San Isidro, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-de-playas-de-estacionamiento-zona-de-surco-en-san-isidro-22F3A58E09865D4861373E686DCF3405#lc=ListOffers-Score0-2
