puesto_estandarizado,nombre_empresa,ubicacion,modalidad,salario
Asistente Auxiliar Contable,AB Technology S.A.C,,,
Asistente Auxiliar Contable,NOTARIA FERNANDINI,,,
Asistente Auxiliar Contable,,,,
Asistente Auxiliar Contable,Exposistemas Servicios SAC,,,"S/. 1.400,00 (Mensual)"
Asistente Auxiliar Contable,SERCIMIP S.A,,,
Asistente Auxiliar Contable,medicfic,,,"S/. 1.700,00 (Mensual)"
Asistente Auxiliar Contable,ESTUDIO CONTABLE LOPEZ,,,
Auxiliar Gestión Humana,Dimarza SAC,,,
Auxiliar Gestión Humana,INVERSIONES NINA PILARES S.A.C.,,,"S/. 1.500,00 (Mensual)"
Auxiliar Gestión Humana,Grupo Expro,,,"S/. 1.130,00 (Mensual)"
Auxiliar Gestión Humana,Acide,,,
Auxiliar Gestión Humana,Cantalloc SAC,,,
Auxiliar Gestión Humana,Opseplant S.A.,,,
Auxiliar Gestión Humana,PROCOMSAC,,,
Auxiliar Gestión Humana,Prosegur,,,
Auxiliar Gestión Humana,Iseg Perú S.A.C,,,
Auxiliar Gestión Humana,Grupo Miner Cejuro S.R.L.,,,"S/. 2.000,00 (Mensual)"
Auxiliar Gestión Humana,Grupo Perú Alfa,,,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,APTIM PERU S.A.C.,,,
Auxiliar Gestión Humana,Innova Schools,,,
Auxiliar Gestión Humana,LAZBAR CONSULTORA E.I.R.L.,,,
Auxiliar Gestión Humana,HTE100608CN6,,,
Auxiliar Gestión Humana,Manpower,,,
Auxiliar Gestión Humana,CONSTRUCTORA RIVERA FEIJOO SAC,,,"S/. 2.250,00 (Mensual)"
Auxiliar Gestión Humana,INCA TOPS S.A.,,,
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,Lavoro Perú,,,
Auxiliar Gestión Humana,Grupo San Pablo,,,
Auxiliar Gestión Humana,ESTACION GASOLINERA S.R.LTDA,,,"S/. 2.000,00 (Mensual)"
Auxiliar Gestión Humana,Corporación de Industrias Plásticas S. A.,,,"S/. 1.300,00 (Mensual)"
Auxiliar Gestión Humana,Contrans,,,
Auxiliar Gestión Humana,PROCOMSAC,,,
Auxiliar Gestión Humana,Grupo Perú Alfa,,,
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,MARINSA POWER S.A.C.,,,
Auxiliar Gestión Humana,PROINAM S.A.C.,,,"S/. 1.200,00 (Mensual)"
Auxiliar Gestión Humana,Grupo Perú Alfa,,,
Auxiliar Gestión Humana,Técnica Avícola S.A.,,,
Auxiliar Gestión Humana,Corporación de Industrias Plásticas S. A.,,,"S/. 1.300,00 (Mensual)"
Auxiliar Gestión Humana,REMALI,,,"S/. 1.850,00 (Mensual)"
Auxiliar Gestión Humana,Cantalloc SAC,,,
Auxiliar Gestión Humana,A365,,,
Auxiliar Gestión Humana,Grupo Perú Alfa,,,
Auxiliar Gestión Humana,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
Auxiliar Gestión Humana,Innova Schools,,,
Auxiliar Gestión Humana,KasNet,,Presencial y remoto,
Auxiliar Gestión Humana,Financiera Confianza,,Presencial y remoto,
Auxiliar Gestión Humana,Grupo Educa_d,,,
Auxiliar Gestión Humana,Opseplant S.A.,,,
Auxiliar Gestión Humana,Universidad Continental,,Presencial y remoto,
Auxiliar Gestión Humana,PROCOMSAC,,,
Auxiliar Gestión Humana,A365,,,
Auxiliar Gestión Humana,A365,,,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,Opseplant S.A.,,,
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,Don Pollo Loreto,,,
Auxiliar Gestión Humana,Lavoro Perú,,,
Auxiliar Gestión Humana,LAZBAR CONSULTORA E.I.R.L.,,,
Auxiliar Gestión Humana,INCA TOPS S.A.,,,
Auxiliar Gestión Humana,Industrias Manrique S.A.C,,,
Auxiliar Gestión Humana,Grupo Miner Cejuro S.R.L.,,,"S/. 2.000,00 (Mensual)"
Auxiliar Gestión Humana,Grupo Perú Alfa,,,
Auxiliar Gestión Humana,Financiera Confianza,,Presencial y remoto,
Auxiliar Gestión Humana,Financiera Confianza,,Presencial y remoto,
Auxiliar Gestión Humana,Grupo San Pablo,,,
Auxiliar Gestión Humana,CONSTRUCTORA RIVERA FEIJOO SAC,,,"S/. 2.250,00 (Mensual)"
Auxiliar Gestión Humana,Grupo Intercorp,,Presencial y remoto,
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,Iseg Perú S.A.C,,,
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,CAL & CEMENTO SUR S.A.,,,
Auxiliar Gestión Humana,BairesDev LLC,,,
Auxiliar Gestión Humana,,,Presencial y remoto,
Auxiliar Gestión Humana,Arch Latam,,,"S/. 2.500,00 (Mensual)"
Auxiliar Gestión Humana,HTE100608CN6,,,
Auxiliar Gestión Humana,Manpower,,,
Auxiliar Gestión Humana,AQUANQA II S.A.C.,,,
Auxiliar Gestión Humana,BLUE STAR GROUP,,Presencial y remoto,
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,Innova Schools,,,"S/. 3.000,00 (Mensual)"
Auxiliar Gestión Humana,Grupo Educa_d,,,"S/. 3.500,00 (Mensual)"
Auxiliar Gestión Humana,Prosegur,,,
Auxiliar Gestión Humana,Grupo Perú Alfa,,,
Auxiliar Gestión Humana,ESTACION GASOLINERA S.R.LTDA,,,"S/. 2.000,00 (Mensual)"
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,Contrans,,,
Auxiliar Gestión Humana,PROCOMSAC,,,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,inLearning Escuelas de Educación Superior,,Presencial y remoto,
Auxiliar Gestión Humana,Arch Latam,,,"S/. 2.500,00 (Mensual)"
Auxiliar Gestión Humana,Grupo Tawa,,Presencial y remoto,"S/. 2.000,00 (Mensual)"
Auxiliar Gestión Humana,Grupo Proterra SAC,,,
Auxiliar Gestión Humana,PROINAM S.A.C.,,,"S/. 1.200,00 (Mensual)"
Auxiliar Gestión Humana,Qolke Consulting S.A.C.,,,
Auxiliar Gestión Humana,BairesDev LLC,,,
Auxiliar Gestión Humana,MAYEKAWA PERU,,,
Auxiliar Gestión Humana,GUIAR CONSULTORES,,,
Auxiliar Gestión Humana,CAL & CEMENTO SUR S.A.,,,
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,Innova Schools,,,
Auxiliar Gestión Humana,IBEROPLAST SAC,,,"S/. 2.000,00 (Mensual)"
Auxiliar Gestión Humana,INCA TOPS S.A.,,,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,Manpower,,,
Auxiliar Gestión Humana,Industrias Manrique S.A.C,,,
Auxiliar Gestión Humana,Viajes Pacífico,,Presencial y remoto,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,Innova Schools,,,"S/. 3.000,00 (Mensual)"
Auxiliar Gestión Humana,AQUANQA II S.A.C.,,,
Auxiliar Gestión Humana,INCA TOPS S.A.,,,
Auxiliar Gestión Humana,APTIM PERU S.A.C.,,,
Auxiliar Gestión Humana,OBST Perú - Sulcosa,,,"S/. 1.130,00 (Mensual)"
Auxiliar Gestión Humana,FALABELLA CORPORATIVO PERÚ,,Presencial y remoto,
Auxiliar Gestión Humana,CICSA PERU S.A.C.,,,"S/. 1.200,00 (Mensual)"
Auxiliar Gestión Humana,Innova Schools,,,"S/. 3.000,00 (Mensual)"
Auxiliar Gestión Humana,Devoluiva S.L.U.,,Presencial y remoto,"S/. 1.600,00 (Mensual)"
Auxiliar Gestión Humana,BLUE STAR GROUP,,Presencial y remoto,
Auxiliar Gestión Humana,BairesDev LLC,,,
Auxiliar Gestión Humana,,,,
Auxiliar Gestión Humana,Grupo Proterra SAC,,,
Auxiliar Gestión Humana,FALABELLA CORPORATIVO PERÚ,,Presencial y remoto,
Auxiliar Gestión Humana,Iseg Perú S.A.C,,,
Auxiliar Gestión Humana,Agrovision Peru Sac,,,
Auxiliar Gestión Humana,Iseg Perú S.A.C,,,
Auxiliar Gestión Humana,BairesDev LLC,,,
Asesor Prestamos Personales,Sodexo Perú S.A.C.,,,
Asesor Prestamos Personales,Eurofirms Perú,,,
Asesor Prestamos Personales,Clinica San Marcos,,,
Asesor Prestamos Personales,NTT DATA,,Presencial y remoto,
Asesor Prestamos Personales,NTT DATA,,Presencial y remoto,
Asesor Prestamos Personales,VGA MOTORS PERÚ E.I.R.L.,,,
Asesor Prestamos Personales,MEDLOG,,,"S/. 1.660,00 (Mensual)"
Asesor Prestamos Personales,CALLYPSO PERU S.A.C.,,,"S/. 1.600,00 (Mensual)"
Asesor Prestamos Personales,GRUPO PROGESTION,,Presencial y remoto,"S/. 7.000,00 (Mensual)"
Asesor Prestamos Personales,METROIL - Calibración y Certificación de Patrones de Medición,,,
Asesor Prestamos Personales,Eurofirms Perú,,,
Asesor Prestamos Personales,Financiera QAPAQ,,,
Asesor Prestamos Personales,GRUPO PROGESTION,,Presencial y remoto,"S/. 7.000,00 (Mensual)"
Asesor Prestamos Personales,GRUPO PROGESTION,,Presencial y remoto,"S/. 7.000,00 (Mensual)"
Asesor Prestamos Personales,electromego,,Presencial y remoto,"S/. 2.002,00 (Mensual)"
Asesor Prestamos Personales,RIGEL TELEMATICS,,,
Asesor Prestamos Personales,,,Presencial y remoto,
Asesor Prestamos Personales,DP World Logistics S.R.L,,,
Asesor Prestamos Personales,ESPINOZA VARGAS ELIZABET YULIANA,,Presencial y remoto,
Asesor Prestamos Personales,ANTSAC,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,RIMECA SYSTEMS,,,"S/. 1.800,00 (Mensual)"
Asesor Prestamos Personales,IMPORT EXPORT TOOLS SAC,,,
Asesor Prestamos Personales,Apuesta Total,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,QUANTUM VALUACIONES S.A.C.,,,
Asesor Prestamos Personales,Adecco Perú S.A.,,,
Asesor Prestamos Personales,PROVECORPERU,,,
Asesor Prestamos Personales,THARWA INVERSIONES SAC,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,Empresa de Salud Ocupacional Tu Salud S.A.C.,,,
Asesor Prestamos Personales,ODONTO EQUIPOS PERÚ,,,"S/. 1.200,00 (Mensual)"
Asesor Prestamos Personales,ELOY VEGA R. E. HIJOS SAC,,,
Asesor Prestamos Personales,Clínica Peruano Americana,,,
Asesor Prestamos Personales,Ancro S.R.L.,,,
Asesor Prestamos Personales,SENATI,,,
Asesor Prestamos Personales,Apuesta Total,,,
Asesor Prestamos Personales,INCLICK CONTAC CENTER S.A.C.,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,ESTETICA LE BIEN SPA,,,
Asesor Prestamos Personales,Manpower,,,
Asesor Prestamos Personales,OPTIMICE,,Presencial y remoto,
Asesor Prestamos Personales,ITS CORP,,,
Asesor Prestamos Personales,Grupo FS SAC,,,"S/. 1.398,00 (Mensual)"
Asesor Prestamos Personales,Empresa de Servicios Santa Monica S.R.L.,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,Exige Industrial S.A.C.,,,"S/. 2.000,00 (Mensual)"
Asesor Prestamos Personales,Universidad Privada del Norte S.A.C.,,,
Asesor Prestamos Personales,Talento y Tecnología,,,"S/. 1.400,00 (Mensual)"
Asesor Prestamos Personales,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,"S/. 1.250,00 (Mensual)"
Asesor Prestamos Personales,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,
Asesor Prestamos Personales,SERVICIOS DE SALUD GALARZA E.I.R.L.,,,
Asesor Prestamos Personales,Atento Perú,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,INCLICK CONTAC CENTER S.A.C.,,,
Asesor Prestamos Personales,Empower,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,Adecco Perú S.A.,,,
Asesor Prestamos Personales,ABC MULTISERVICIOS GENERALES,,,"S/. 5.000,00 (Mensual)"
Asesor Prestamos Personales,Asoc. Fundación Contra el Hambre,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,Melkarth Operador Logístico,,,"S/. 2.500,00 (Mensual)"
Asesor Prestamos Personales,Agrovision Peru Sac,,,
Asesor Prestamos Personales,,,,"S/. 1.500,00 (Mensual) + Comisiones"
Asesor Prestamos Personales,INROPLAS S.A.C.,,,"S/. 2.100,00 (Mensual)"
Asesor Prestamos Personales,Universidad Tecnológica del Perú,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,J & C TRADING CORPORATION S.A.C.,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,E. B. PAREJA LECAROS S.A.,,,
Asesor Prestamos Personales,NTT DATA,,Presencial y remoto,
Asesor Prestamos Personales,NTT DATA,,Presencial y remoto,
Asesor Prestamos Personales,LPS,,,
Asesor Prestamos Personales,VITALINE,,,
Asesor Prestamos Personales,ALFERZA DESARROLLADORA,,,
Asesor Prestamos Personales,La Cocina de Ximena,,,
Asesor Prestamos Personales,NetCall,,,"S/. 2.000,00 (Mensual)"
Asesor Prestamos Personales,Iseg Perú S.A.C,,,
Asesor Prestamos Personales,Iseg Perú S.A.C,,,
Asesor Prestamos Personales,ATIEMPO TELESERVICIOS JIT E.I.R.L.,,,
Asesor Prestamos Personales,CLINICA SAN JUAN DE DIOS,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,CORPORACION SAGOTA SAC,,,"S/. 1.400,00 (Mensual)"
Asesor Prestamos Personales,Casino Golden Palace,,,"S/. 1.400,00 (Mensual)"
Asesor Prestamos Personales,UKUSNA COMERCIAL S.A.C,,,
Asesor Prestamos Personales,Corporación Roky´s,,,
Asesor Prestamos Personales,Total Talent Human Resources,,,"S/. 1.710,00 (Mensual)"
Asesor Prestamos Personales,ETI SERVICE SAC,,,
Asesor Prestamos Personales,LUME AGENCIA & RADAR INMOBILIA,,Presencial y remoto,
Asesor Prestamos Personales,Dimacof,,,
Asesor Prestamos Personales,Honórem,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,PUICON ESTRADA ROSARIO DEL CARMEN,,,"S/. 1.200,00 (Mensual)"
Asesor Prestamos Personales,HUAYNA Seguridad  y vigilancia,,,
Asesor Prestamos Personales,Apuesta Total,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,NEGOCIAR SAC.,,,
Asesor Prestamos Personales,FORJADORES EN ACCION S.A.C.,,,"S/. 1.400,00 (Mensual) + Comisiones"
Asesor Prestamos Personales,Zeus Energy S.A.C.,,,
Asesor Prestamos Personales,Tgh technology solution,,,
Asesor Prestamos Personales,DP World Logistics S.R.L,,,
Asesor Prestamos Personales,BENITES & ASOCIADOS SERVICIOS FINANCIEROS E.I.R.L.,,,
Asesor Prestamos Personales,RVC Negociaciones EIRL,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,Gamma Cargo SAC,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,ALWA Ingeniería Sostenible S.A.C.,,,
Asesor Prestamos Personales,VIZCARCORP,,Presencial y remoto,
Asesor Prestamos Personales,BORCH RETAIL S.A.C.,,,"S/. 1.300,00 (Mensual) + Comisiones"
Asesor Prestamos Personales,HALCONES PRIVATE SECURITY S.A.C.,,,
Asesor Prestamos Personales,Universidad Privada del Norte S.A.C.,,,
Asesor Prestamos Personales,APOYO Y SERVICIOS PROFESIONALES S.A.C.,,,
Asesor Prestamos Personales,NEMO CONTACT CENTER E.I.R.L.,,,
Asesor Prestamos Personales,Laureate,,,
Asesor Prestamos Personales,SSAYS SAC,,,"S/. 1.400,00 (Mensual)"
Asesor Prestamos Personales,DETOODITO,,,
Asesor Prestamos Personales,ABC MULTISERVICIOS GENERALES,,,"S/. 5.000,00 (Mensual)"
Asesor Prestamos Personales,ABC MULTISERVICIOS GENERALES,,,"S/. 6.000,00 (Mensual)"
Asesor Prestamos Personales,FACOGEM INDUSTRIAL SOC DE RES LTDA,,,
Asesor Prestamos Personales,Grupo EFE,,,
Asesor Prestamos Personales,Urbano,,,"S/. 3.000,00 (Mensual)"
Asesor Prestamos Personales,Grupo Obregon S.A.C,,,
Asesor Prestamos Personales,INNOVALITY S.A.C.,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,Grupo San Pablo,,,
Asesor Prestamos Personales,Berman Lab,,,
Asesor Prestamos Personales,MF Asesoria y Consultoria SAC,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,Danper Trujillo SAC,,,
Asesor Prestamos Personales,ODONTOMARK S.A.C.,,,"S/. 2.400,00 (Mensual)"
Asesor Prestamos Personales,TRANSPORTES INSTABUS SOCIEDAD ANONIMA CERRADA,,,"S/. 1.200,00 (Mensual)"
Asesor Prestamos Personales,,,,"S/. 500,00 (Mensual)"
Asesor Prestamos Personales,Clínica Sanchez Ferrer,,,
Asesor Prestamos Personales,Santander Consumer Bank S.A.,,,"S/. 1.025,00 (Mensual)"
Asesor Prestamos Personales,Compartamos Banco,,,
Asesor Prestamos Personales,Hospital Municipal Los Olivos,,,"S/. 7.000,00 (Mensual)"
Asesor Prestamos Personales,HALCONES PRIVATE SECURITY S.A.C.,,,
Asesor Prestamos Personales,OPERADOR NACIONAL DE HOTELES DEL PERU S.A.C.,,,
Asesor Prestamos Personales,Clínica aviva,,,
Asesor Prestamos Personales,PERFORMANCE AUTOMOTRIZ GROUP S.A.C.,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,NEGOCIAR SAC.,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,Raciemsa,,,
Asesor Prestamos Personales,Universidad César Vallejo,,,"S/. 1.800,00 (Mensual)"
Asesor Prestamos Personales,Manpower,,,
Asesor Prestamos Personales,Adecco Perú S.A.,,,"S/. 1.300,00 (Mensual)"
Asesor Prestamos Personales,Oftalmologos Dulanto,,,
Asesor Prestamos Personales,DOMO ADMINISTRACION INTELIGENTE S.A.C.,,,
Asesor Prestamos Personales,M&M SERVICIOS MOTORIZADOS SAC,,,"S/. 1.250,00 (Mensual)"
Asesor Prestamos Personales,INTURSA,,,
Asesor Prestamos Personales,ESTANTERIAS METALICAS J.R.M. S.A.C,,,
Asesor Prestamos Personales,Ricoh del Peru S.A.C.,,,
Asesor Prestamos Personales,Financiera Confianza,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,Atento Perú,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,S.G NATCLAR SAC,,,"S/. 13.000,00 (Mensual)"
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,Valtx,,,
Asesor Prestamos Personales,Apuesta Total,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,Oftalmologos Dulanto,,,
Asesor Prestamos Personales,Colegio Prescott,,,
Asesor Prestamos Personales,ESCUELA NACIONAL DE ALTOS ESTUDIOS,,Presencial y remoto,"S/. 1.300,00 (Mensual) + Comisiones"
Asesor Prestamos Personales,Soporte Promocional SAC,,,"S/. 1.200,00 (Mensual)"
Asesor Prestamos Personales,Unibell SAC,,,"S/. 1.025,00 (Mensual)"
Asesor Prestamos Personales,Consorcio JM SAC,,,
Asesor Prestamos Personales,ULMA ENCOFRADOS PERU S.A.,,,
Asesor Prestamos Personales,San Martin Contratistas Generales S.A,,,
Asesor Prestamos Personales,Catri Peru S.A.C.,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,I.E.P. John Nash,,,
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,CONNEXA DISTRIBUCIONES S.A.C.,,,
Asesor Prestamos Personales,Laureate,,,
Asesor Prestamos Personales,DMS Peru S.A.C,,,
Asesor Prestamos Personales,Salunat Lab Medic,,,
Asesor Prestamos Personales,SGI METAL EVOLUTION,,,
Asesor Prestamos Personales,soluciones integrales sayaan sac,,,
Asesor Prestamos Personales,Inedi Posgrados,,,
Asesor Prestamos Personales,Soporte Promocional SAC,,,"S/. 500,00 (Mensual)"
Asesor Prestamos Personales,CALIBRACIONES S.A.,,,"S/. 1.200,00 (Mensual)"
Asesor Prestamos Personales,Seven Days,,,"S/. 1.280,00 (Mensual)"
Asesor Prestamos Personales,,,,"S/. 3.000,00 (Mensual)"
Asesor Prestamos Personales,Alimentos Cielo SAC,,,
Asesor Prestamos Personales,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,Manpower,,,"S/. 5.000,00 (Mensual)"
Asesor Prestamos Personales,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,"S/. 1.025,00 (Mensual)"
Asesor Prestamos Personales,Manpower,,,
Asesor Prestamos Personales,COOPAC Santa Isabel,,,
Asesor Prestamos Personales,Cantol S.A.C.,,,
Asesor Prestamos Personales,Cantol S.A.C.,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,APC Corporacion,,,
Asesor Prestamos Personales,Tumi Contratistas Mineros SAC,,,"S/. 4.000,00 (Mensual)"
Asesor Prestamos Personales,Grupo Tawa,,,
Asesor Prestamos Personales,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
Asesor Prestamos Personales,NIELS BORH E.I.R.L.,,,
Asesor Prestamos Personales,BEYCOLD S.A.C,,,
Asesor Prestamos Personales,Salesland Pacífico,,,
Asesor Prestamos Personales,Grupo Tawa,,,
Asesor Prestamos Personales,Divemotor,,,
Asesor Prestamos Personales,Atento Perú,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,INCA TOPS S.A.,,,
Asesor Prestamos Personales,Sef Peru Holding SAC,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,TeamSoft  S.A.C.,,,"S/. 7.000,00 (Mensual)"
Asesor Prestamos Personales,Berman Lab,,,
Asesor Prestamos Personales,Grupo Expro,,,
Asesor Prestamos Personales,Niza Régión Sur S.A.C.,,,
Asesor Prestamos Personales,KAORI SERVICIOS S.A.C.,,,"S/. 1.400,00 (Mensual)"
Asesor Prestamos Personales,WOSAK S.A.C.,,,
Asesor Prestamos Personales,Salesland Pacífico,,Presencial y remoto,
Asesor Prestamos Personales,A365,,,"S/. 1.000,00 (Mensual)"
Asesor Prestamos Personales,Financiera Confianza,,,
Asesor Prestamos Personales,Financiera Confianza,,,
Asesor Prestamos Personales,BairesDev LLC,,,
Asesor Prestamos Personales,BairesDev LLC,,,
Asesor Prestamos Personales,ALCAHUAMAN HUAMANI ROSA,,,
Asesor Prestamos Personales,CORPORACION CONSULTORA Y CONSTRUCTURA NOR PERU S.A.C,,,
Asesor Prestamos Personales,OXFORD MEDICAL GROUP S.A.C.,,,
Asesor Prestamos Personales,Texpima s.a.c.,,,
Asesor Prestamos Personales,A & V LOGISTICA GLOBAL Y SOLUCIONES S.A.C,,,
Asesor Prestamos Personales,NTT DATA,,Presencial y remoto,
Asesor Prestamos Personales,NTT DATA,,Presencial y remoto,
Asesor Prestamos Personales,CORPORACION DLUCHOS S.A.C.,,,
Asesor Prestamos Personales,DELGADO PEREZ SHEYLA YAMINET,,,"S/. 2.500,00 (Mensual)"
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,Infinia Logistics,,,
Asesor Prestamos Personales,SILSA,,,
Asesor Prestamos Personales,OSTEO PERU,,,
Asesor Prestamos Personales,CICSA PERU S.A.C.,,,
Asesor Prestamos Personales,WOSAK S.A.C.,,,
Asesor Prestamos Personales,Apex America Perú,,,"S/. 3.000,00 (Mensual)"
Asesor Prestamos Personales,Sef Peru Holding SAC,,,
Asesor Prestamos Personales,Salus Laboris SAC,,,
Asesor Prestamos Personales,Manpower,,,
Asesor Prestamos Personales,SENATI,,,
Asesor Prestamos Personales,ESTACION SANTA MARIA S.A.C.,,,
Asesor Prestamos Personales,ASOCIACION FRACARITA PERU,,,
Asesor Prestamos Personales,AQUILES GYM S.A.C.,,,"S/. 1.300,00 (Mensual) + Comisiones"
Asesor Prestamos Personales,Newrest Peru SAC,,,"S/. 2.500,00 (Mensual)"
Asesor Prestamos Personales,Mission Produce Perú,,,
Asesor Prestamos Personales,Ceva Logistics Perú S.R.L.,,,
Asesor Prestamos Personales,High Techno World,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,Bitel,,,
Asesor Prestamos Personales,Método Paolo Valera EIRL,,,
Asesor Prestamos Personales,Alisur SAC,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,Prosegur,,,
Asesor Prestamos Personales,GRUPO NAVEC,,,
Asesor Prestamos Personales,Industrias Flomar SAC,,,
Asesor Prestamos Personales,Club Internacional Arequipa,,,
Asesor Prestamos Personales,,,Presencial y remoto,
Asesor Prestamos Personales,Talma Servicios Aeroportuarios,,,
Asesor Prestamos Personales,Cantol S.A.C.,,,"S/. 1.500,00 (Mensual)"
Asesor Prestamos Personales,Empresa Educativa ZAVER SAC,,,"S/. 800,00 (Mensual)"
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,ALLIN GROUP JAVIER PRADO SA.,,,
Asesor Prestamos Personales,Clínica aviva,,,
Asesor Prestamos Personales,MOLINO DOÑA CARMELA EIRL,,,"S/. 2.000,00 (Mensual)"
Asesor Prestamos Personales,,,,
Asesor Prestamos Personales,Corporation Minra,,,
Asesor Prestamos Personales,Adecco Perú S.A.,,,"S/. 1.100,00 (Mensual)"
Asesor Prestamos Personales,INGENIERIA EN CONSTRUCCION DE OBRAS SOCIEDAD ANONIMA CERRADA,,,
Asesor Prestamos Personales,GPS OMEGA BETA S.A.C.,,,
Asesor Prestamos Personales,AGM PROYECTOS S.A.C.,,,
Asesor Prestamos Personales,Touch Lima S.A.C.,,,
Asesor Prestamos Personales,GRUPO PROGESTION,,,
Asesor Prestamos Personales,Grupo San Pablo,,,"S/. 2.000,00 (Mensual)"
Asesor Prestamos Personales,Sodexo Perú S.A.C.,,,"S/. 1.130,00 (Mensual)"
Asesor Prestamos Personales,FARGOLINE S.A.,,,
Asesor Prestamos Personales,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,
