puesto_estandarizado,nombre_empresa,ubicacion,modalidad,salario
Facturador Hospitalario Clinica,Asociación Peruano Japonesa APJ,,,
Facturador Hospitalario Clinica,,,,
Facturador Hospitalario Clinica,LAIDASAC,,,1200.0
Facturador Hospitalario Clinica,Aramburú Matriz,,,
Facturador Hospitalario Clinica,,,,
Facturador Hospitalario Clinica,LAIDASAC,,,1200.0
Facturador Hospitalario Clinica,CIEN X CIENTO SUR,,,1300.0
Ténico Reefer Pisco,Sef Peru Holding SAC,,,
Ténico Reefer Pisco,Sef Peru Holding SAC,,,
Ténico Reefer Pisco,Sef Peru Holding SAC,,,
Ténico Reefer Pisco,Manpower,,,
Ténico Reefer Pisco,Manpower,,,
Ténico Reefer Pisco,Transportes Cruz del Sur,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Salesland Pacífico,,Presencial y remoto,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Tienda Horarios Flexibles,Tiendas Tambo,,,
Supervisor Safety Sst,,,,
Supervisor Safety Sst,CONSTRUCTORA GONZALEZ TORRES ASOCIADOS S.A.C.,,,
Supervisor Safety Sst,Hidrostal S.A.,,,
Supervisor Safety Sst,Lavoro Perú,,,2000.0
Supervisor Safety Sst,Flesan del Peru SAC,,,
Supervisor Safety Sst,Lavoro Perú,,,
Supervisor Safety Sst,ANC Logistica integral Sac,,,1700.0
Supervisor Safety Sst,,,,
Supervisor Safety Sst,Image&Health SAC,,,1130.0
Supervisor Safety Sst,Lavoro Perú,,,
Supervisor Safety Sst,Administracion Inmobiliaria SAC,,,
Supervisor Safety Sst,Support Brigades Fire & Safety S.A.C.,,Presencial y remoto,3000.0
Supervisor Safety Sst,MARIPOSA ANDINA,,,
Supervisor Safety Sst,Lavoro Perú,,,
Supervisor Safety Sst,Distribuidora Jandy S.A.C,,,2500.0
Supervisor Safety Sst,Administracion Inmobiliaria SAC,,,
Supervisor Safety Sst,Lavoro Perú,,,
Supervisor Safety Sst,PILSAC,,,
Supervisor Safety Sst,Lavoro Perú,,,
Supervisor Safety Sst,Lavoro Perú,,,
Supervisor Safety Sst,Support Brigades Fire & Safety S.A.C.,,Presencial y remoto,3000.0
Supervisor Safety Sst,,,,
Jefe Honorarios Médicos,Grupo San Pablo,,,
Jefe Honorarios Médicos,Grupo San Pablo,,,
Jefe Honorarios Médicos,Grupo San Pablo,,,
Jefe Honorarios Médicos,,,,
Jefe Honorarios Médicos,Grupo AUNA,,,
Jefe Honorarios Médicos,,,,
Jefe Honorarios Médicos,Grupo San Pablo,,,
Jefe Honorarios Médicos,,,,
Jefe Honorarios Médicos,GHS PERU,,,
Jefe Honorarios Médicos,A365,,,
Jefe Honorarios Médicos,Alkofarma Eirl,,,
Jefe Honorarios Médicos,Alkofarma Eirl,,,
Jefe Honorarios Médicos,Total Talent Human Resources,,,2000.0
Ingeniero Electronico Telecomunicaciones,SMART ELECTRONIC SOLUTIONS PERU E.I.R.L.,,,
Ingeniero Electronico Telecomunicaciones,ACCESORIOS GRAFICOS S.A.C.,,,
Ingeniero Electronico Telecomunicaciones,Medinet S.A.C.,,,
Ingeniero Electronico Telecomunicaciones,W.P. Biomed E.I.R.L.,,,
Ingeniero Electronico Telecomunicaciones,Japisale,,,
Ingeniero Electronico Telecomunicaciones,INNOVA LASER PERÚ,,,1400.0
Ingeniero Electronico Telecomunicaciones,NAVARRETE FLEXO IMPRESIONES S.A.,,,
Ingeniero Electronico Telecomunicaciones,Japisale,,,
Ingeniero Electronico Telecomunicaciones,ARCOM CONSULTORIA E INDUSTRIAS DE ACERO,,,
Ingeniero Electronico Telecomunicaciones,CORPORACION SELMAR SAC,,,
Ingeniero Electronico Telecomunicaciones,CORPORACION SELMAR SAC,,,
Ingeniero Electronico Telecomunicaciones,RIMECA SYSTEMS,,,1800.0
Ingeniero Electronico Telecomunicaciones,TECNOLOGIA EN MECANICA Y AUTOMATIZACION ELECTRICA T-MAC S.A.C.,,,1700.0
Ingeniero Electronico Telecomunicaciones,Fundición Chilca S.A. - FUCSA,,,
Ingeniero Electronico Telecomunicaciones,Aplicaciones de Ingeniería y Construcciones S.A.C.,,,
Ingeniero Electronico Telecomunicaciones,ARTESCO S.A.,,,
Ingeniero Electronico Telecomunicaciones,Instrumentos y Sistemas E.I.R.L.,,,2100.0
Ingeniero Electronico Telecomunicaciones,Cimagraf sac,,,
Ingeniero Electronico Telecomunicaciones,,,,
Ingeniero Electronico Telecomunicaciones,Engineer fire S.A.C,,,
Ingeniero Electronico Telecomunicaciones,ARTESCO S.A.,,,
Ingeniero Electronico Telecomunicaciones,Instrumentos y Sistemas E.I.R.L.,,,2100.0
Ingeniero Electronico Telecomunicaciones,Engineer fire S.A.C,,,
Ingeniero Electronico Telecomunicaciones,Engineer fire S.A.C,,,
Ingeniero Electronico Telecomunicaciones,RIMECA SYSTEMS,,,1800.0
Ingeniero Electronico Telecomunicaciones,Mega & Ozono S.A.C.,,,
Ingeniero Electronico Telecomunicaciones,,,,
Ingeniero Electronico Telecomunicaciones,Fundición Chilca S.A. - FUCSA,,,
Ingeniero Electronico Telecomunicaciones,SMART ELECTRONIC SOLUTIONS PERU E.I.R.L.,,,
Ingeniero Electronico Telecomunicaciones,W.P. Biomed E.I.R.L.,,,
Ingeniero Electronico Telecomunicaciones,OMEGA PERU SA,,,
Ingeniero Electronico Telecomunicaciones,SMART ELECTRONIC SOLUTIONS PERU E.I.R.L.,,,
Ingeniero Electronico Telecomunicaciones,Calama,,,
Ingeniero Electronico Telecomunicaciones,Aplicaciones de Ingeniería y Construcciones S.A.C.,,,
Ingeniero Electronico Telecomunicaciones,Medinet S.A.C.,,,
Ingeniero Electronico Telecomunicaciones,RIMECA SYSTEMS,,,1800.0
Ingeniero Electronico Telecomunicaciones,OMEGA PERU SA,,,
Especialista Seguridad Informática,Caja Maynas,,,
Especialista Seguridad Informática,Financiera Confianza,,Presencial y remoto,
Especialista Seguridad Informática,NATU PERU,,,
Especialista Seguridad Informática,INDRA,,,
Especialista Seguridad Informática,PRONET SYSTEM SAC,,,
Especialista Seguridad Informática,NATU PERU,,,
Especialista Seguridad Informática,NATU PERU,,,
Especialista Seguridad Informática,OVERWARE TECHNOLOGY S.A.C.,,Presencial y remoto,
Especialista Seguridad Informática,Innova Schools,,,
Especialista Seguridad Informática,Bitel,,,
Especialista Seguridad Informática,BSG Institute,,,1130.0
Especialista Seguridad Informática,Topstrategic  S.A.C.,,Presencial y remoto,
Especialista Seguridad Informática,LIDERMAN,,,
Especialista Seguridad Informática,Valtx,,Presencial y remoto,
Especialista Seguridad Informática,Caja Maynas,,,
Especialista Seguridad Informática,Financiera Confianza,,Presencial y remoto,
Especialista Seguridad Informática,NATU PERU,,,
Especialista Seguridad Informática,Financiera Confianza,,Presencial y remoto,
Especialista Seguridad Informática,SISTEMAS TECNOLOGICOS INTEGRALES CORPORATIVOS S.A.C.,,,
Especialista Seguridad Informática,BSG Institute,,,1130.0
Especialista Seguridad Informática,Innova Schools,,,
Especialista Seguridad Informática,CQFP,,,
Especialista Seguridad Informática,SISTEMAS TECNOLOGICOS INTEGRALES CORPORATIVOS S.A.C.,,,
Especialista Seguridad Informática,LIDERMAN,,,
Especialista Seguridad Informática,BSG Institute,,,710.0
Especialista Seguridad Informática,Innova Schools,,,
Especialista Seguridad Informática,BSG Institute,,,710.0
Especialista Seguridad Informática,Bitel,,,
Especialista Seguridad Informática,Valtx,,Presencial y remoto,
Especialista Seguridad Informática,Topstrategic  S.A.C.,,Presencial y remoto,
Especialista Seguridad Informática,CQFP,,,
Especialista Seguridad Informática,Innova Schools,,,
Especialista Seguridad Informática,Topstrategic  S.A.C.,,Presencial y remoto,
Especialista Seguridad Informática,Bitel,,,
Especialista Seguridad Informática,PRONET SYSTEM SAC,,,
Especialista Seguridad Informática,Topstrategic  S.A.C.,,Presencial y remoto,
Especialista Seguridad Informática,RIGEL TELEMATICS,,,
Técnico Soporte Informático,Casevip,,,
Técnico Soporte Informático,,,,1200.0
Técnico Soporte Informático,OZ TALENT S.A.C.,,,2500.0
Técnico Soporte Informático,,,Presencial y remoto,
Técnico Soporte Informático,Consutic,,,2000.0
Técnico Soporte Informático,PISKOTECH GROUP E.I.RL,,,1130.0
Técnico Soporte Informático,Centro Nacional de Servicios - CNS,,,1400.0
Técnico Soporte Informático,,,,1000.0
Técnico Soporte Informático,OZ TALENT S.A.C.,,,2500.0
Técnico Soporte Informático,,,Presencial y remoto,
Técnico Soporte Informático,Centro Nacional de Servicios - CNS,,,1400.0
Técnico Soporte Informático,Casevip,,,
Técnico Soporte Informático,,,,
Técnico Soporte Informático,Centro Nacional de Servicios - CNS,,,1400.0
Técnico Soporte Informático,Centro Nacional de Servicios - CNS,,,1400.0
Técnico Soporte Informático,Consutic,,,2000.0
manicurista,Amávia Beauty Studio,,,
manicurista,VITALIA WELLNESS S.A.C.,,,
manicurista,YOU SALON 360 E.I.R.L.,,,
manicurista,CANVELI NAILS,,,
manicurista,CORPORACION MECSUR E.I.R.L.,,,
Especialista Inversión Social,Adecco Perú S.A.,,,
Especialista Inversión Social,Caja del Santa S.A,,,
Especialista Inversión Social,QUIROLAZO S.A.C.,,,
Especialista Inversión Social,Adecco Perú S.A.,,,
Especialista Inversión Social,OPERADOR NACIONAL DE HOTELES DEL PERU S.A.C.,,,
Especialista Inversión Social,Induamérica Servicios Logísticos S.A.C.,,,
Especialista Inversión Social,,,,3400.0
Especialista Inversión Social,,,,3400.0
Especialista Inversión Social,Ingenium,,,
Especialista Inversión Social,CLINICA MONTEFIORI,,,
Especialista Inversión Social,CLINICA MONTEFIORI,,,2500.0
Especialista Inversión Social,,,,
Especialista Inversión Social,El Pedregal,,,
Especialista Inversión Social,ESPARRAGOS DEL CARMEN S.A.C.,,,2500.0
Especialista Inversión Social,Duna Corp S.A.,,,2500.0
Especialista Inversión Social,INDUSTRIAS HAWAI,,,
Especialista Inversión Social,SANNA,,,
Especialista Inversión Social,KODO MOTORS DEL PERU SAC,,,
Especialista Inversión Social,Adecco Perú S.A.,,,
Especialista Inversión Social,,,,3400.0
Especialista Inversión Social,LABORATORIOS DROGAVET SAC,,,2000.0
Especialista Inversión Social,Manpower,,,
Especialista Inversión Social,OPERADOR NACIONAL DE HOTELES DEL PERU S.A.C.,,,
Especialista Inversión Social,Adecco Perú S.A.,,,
Especialista Inversión Social,OPERADOR NACIONAL DE HOTELES DEL PERU S.A.C.,,,
Especialista Inversión Social,Manpower,,,
Analista Marketing Digital,Cafeladerías 4D,,,
Analista Marketing Digital,CENTROMEDIC,,,
Analista Marketing Digital,,,Presencial y remoto,
Analista Marketing Digital,,,Presencial y remoto,
Analista Marketing Digital,Total Talent Human Resources,,,1800.0
Analista Marketing Digital,LUCKY SAC,,,2000.0
Analista Marketing Digital,APRENDELO PE AGENCIA & CURSOS,,Presencial y remoto,1200.0
Analista Marketing Digital,SKY ANDAMIOS & ELEVADORES,,,1500.0
Analista Marketing Digital,FIRSTMED PHARMA PERU SAC,,,
Analista Marketing Digital,FIRSTMED PHARMA PERU SAC,,,
Analista Marketing Digital,RETABET PERÚ SAC,,Presencial y remoto,
Analista Marketing Digital,OFFICE PAPER,,,
Analista Marketing Digital,CREACIONES TEXTILES AYM S.A.C.,,,1500.0
Analista Marketing Digital,LIMA27,,,
Analista Marketing Digital,,,,
Analista Marketing Digital,EXE SAC,,,
Analista Marketing Digital,BSG Institute,,,3000.0
Analista Marketing Digital,BSG Institute,,,1300.0
Analista Marketing Digital,HASING S.A.C.,,,
Analista Marketing Digital,,,,
Analista Marketing Digital,HARLEY INTERNACIONAL CORP. S.A.C.,,,
Analista Marketing Digital,,,,
Analista Marketing Digital,Policlinico Solidario de Chincha,,Presencial y remoto,
Analista Marketing Digital,Cafeladerías 4D,,,
Analista Marketing Digital,,,Presencial y remoto,
Analista Marketing Digital,GRUPO WAYKA S.A.C.,,,
Analista Marketing Digital,MAQUITOP S.A.C.,,,2000.0
Analista Marketing Digital,LOPEZ CONCHA MIRIAN SILVANA,,,
Analista Marketing Digital,CORPORACIONES WAYI S.A.C.,,,3000.0
Analista Marketing Digital,Check Point Advertainment,,,
Analista Marketing Digital,Check Point Advertainment,,,
Analista Marketing Digital,CORPORACIONES WAYI S.A.C.,,,
Analista Marketing Digital,GEOMEDIC PERU E.I.R.L,,,
Analista Marketing Digital,Elahia Joyeria,,Presencial y remoto,1130.0
Analista Marketing Digital,Adecco Perú S.A.,,,
Analista Marketing Digital,,,Presencial y remoto,
Analista Marketing Digital,Grupo San Pablo,,,
Analista Marketing Digital,CORPORACIONES WAYI S.A.C.,,,
Analista Marketing Digital,MOTO GALERIA DEL PERU,,,
Analista Marketing Digital,REGENERA SKIN SOCIEDAD ANONIMA CERRADA,,,2900.0
Analista Marketing Digital,HASING S.A.C.,,,
Analista Marketing Digital,,,,
Analista Marketing Digital,RETABET PERÚ SAC,,Presencial y remoto,
Asesor de Capacitación,Bigmond Group,,,
Asesor de Capacitación,Ingenium,,,
Asesor de Capacitación,Ingenium,,,
Asesor de Capacitación,,,,
Asesor de Capacitación,A&S Consultores Perú,,,3300.0
Asesor de Capacitación,Hermes Transportes Blindados SAC.,,,
Asesor de Capacitación,Ingenium,,,
Asesor de Capacitación,Sodexo Perú S.A.C.,,Presencial y remoto,
Asesor de Capacitación,Shalom Empresarial S.A.C.,,,
Asesor de Capacitación,,,,
Asesor de Capacitación,BairesDev LLC,,,
Asesor de Capacitación,PSP,,,
Asesor de Capacitación,Ingenium,,,
Asesor de Capacitación,Shalom Empresarial S.A.C.,,,
Asesor de Capacitación,S.G NATCLAR SAC,,Presencial y remoto,1130.0
Asistente Monitoreo Transporte,,,,3000.0
Asistente Monitoreo Transporte,Inti Raymi S.A.,,,1130.0
Asistente Monitoreo Transporte,XERTEK LIFE,,,
Asistente Monitoreo Transporte,ESTANTERIAS METALICAS J.R.M. S.A.C,,,1500.0
Asistente Monitoreo Transporte,,,,
Asistente Monitoreo Transporte,Peruvian Andean Trout S.A.C.,,,
Asistente Monitoreo Transporte,,,,3000.0
Asistente Monitoreo Transporte,,,,1500.0
Asistente Monitoreo Transporte,JP Logistica SAC,,,
Asistente Monitoreo Transporte,,,,1500.0
Asistente Monitoreo Transporte,ALS LS PERU S.A.C.,,,1900.0
Asistente Monitoreo Transporte,Corporación Ares Servicios Generales S.A.C.,,,
Asistente Monitoreo Transporte,SLI LOGISTICS S.A.C.,,,
Asistente Monitoreo Transporte,ALS LS PERU S.A.C.,,,2500.0
Asistente Monitoreo Transporte,ALFA CO SOCIEDAD ANONIMA CERRADA,,,
Asistente Monitoreo Transporte,PROYECTOS LA PATAGONIA SOCIEDAD ANONIMA CERRADA - PROYECTOS LA PATAGONIA S.A.C.,,,
Asistente Monitoreo Transporte,,,,
Asistente Monitoreo Transporte,PROYECTOS LA PATAGONIA SOCIEDAD ANONIMA CERRADA - PROYECTOS LA PATAGONIA S.A.C.,,,
Asistente Monitoreo Transporte,Manpower,,,
Asistente Monitoreo Transporte,Inti Raymi S.A.,,,1130.0
Asistente Monitoreo Transporte,Peruvian Andean Trout S.A.C.,,,
Asistente Monitoreo Transporte,Manpower,,,
Asistente Monitoreo Transporte,,,,1500.0
Asistente Monitoreo Transporte,SLI LOGISTICS S.A.C.,,,
Asistente Monitoreo Transporte,,,,1500.0
Asistente Monitoreo Transporte,ESTRATEGIA ASOCIADOS SRL,,,
Asistente Monitoreo Transporte,MONTANO MEDICAL & LOGISTICS,,,
Asistente Monitoreo Transporte,Manpower,,,
Asistente Monitoreo Transporte,,,,1500.0
Asistente Monitoreo Transporte,,,,3000.0
Asistente Monitoreo Transporte,Manpower,,,
Asistente Monitoreo Transporte,Grucoin S.A.C.,,,1500.0
Asistente Monitoreo Transporte,SLI LOGISTICS S.A.C.,,,
Asistente Monitoreo Transporte,PROYECTOS LA PATAGONIA SOCIEDAD ANONIMA CERRADA - PROYECTOS LA PATAGONIA S.A.C.,,,
Asistente Monitoreo Transporte,Manpower,,,
Asistente Monitoreo Transporte,,,,1500.0
Asistente Monitoreo Transporte,,,,
Asistente Monitoreo Transporte,Manpower,,,
Asistente Monitoreo Transporte,ECOBUS S.A.C.,,,1500.0
Asistente Monitoreo Transporte,,,,
Asistente Monitoreo Transporte,PROYECTOS LA PATAGONIA SOCIEDAD ANONIMA CERRADA - PROYECTOS LA PATAGONIA S.A.C.,,,
Asistente Monitoreo Transporte,,,,3000.0
Asistente Monitoreo Transporte,,,,3000.0
Asistente Monitoreo Transporte,Manpower,,,
Asistente Monitoreo Transporte,Ransa Comercial  S.A.,,,
Asistente Monitoreo Transporte,,,,1500.0
Asistente Monitoreo Transporte,,,,1500.0
Asistente Monitoreo Transporte,Grucoin S.A.C.,,,1500.0
Asistente Monitoreo Transporte,,,,3000.0
Asistente Monitoreo Transporte,GUES DATA S.A.C.,,,
Técnico Mantenimiento Senior,POWERTECH S.A.,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,Adecco Perú S.A.,,,2500.0
Técnico Mantenimiento Senior,CINEPLANET,,,
Técnico Mantenimiento Senior,Inveritas Global Holdings Peru S.A.,,,
Técnico Mantenimiento Senior,CINEPLANET,,,
Técnico Mantenimiento Senior,Bitel,,,
Técnico Mantenimiento Senior,CONEY PARK,,,
Técnico Mantenimiento Senior,TIYAPUY,,,2000.0
Técnico Mantenimiento Senior,CINEPLANET,,,1500.0
Técnico Mantenimiento Senior,PEVISA,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,Frutos y Especias SAC,,,
Técnico Mantenimiento Senior,Frutos y Especias SAC,,,
Técnico Mantenimiento Senior,Grupo Pacasmayo,,,
Técnico Mantenimiento Senior,CINEPLANET,,,
Técnico Mantenimiento Senior,Bigmond Group,,,
Técnico Mantenimiento Senior,Adecco Perú S.A.,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,Grupo San Pablo,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,Inveritas Global Holdings Peru S.A.,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,Grupo Intercorp,,,
Técnico Mantenimiento Senior,ALVINO ARCE KARINA,,,1000.0
Técnico Mantenimiento Senior,ARCA CONTINENTAL LINDLEY,,,
Técnico Mantenimiento Senior,Unibell SAC,,,1200.0
Técnico Mantenimiento Senior,LIDERMAN,,,
Técnico Mantenimiento Senior,Atlantic City,,,2240.0
Técnico Mantenimiento Senior,Bitel,,,1500.0
Técnico Mantenimiento Senior,PSP,,,
Técnico Mantenimiento Senior,CINEPLANET,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,,,,1600.0
Técnico Mantenimiento Senior,Grupo San Pablo,,,1250.0
Técnico Mantenimiento Senior,MIDAS SOLUTIONS CENTER,,,1400.0
Técnico Mantenimiento Senior,Bitel,,,
Técnico Mantenimiento Senior,,,,2000.0
Técnico Mantenimiento Senior,PERUVIAN NATURE,,,
Técnico Mantenimiento Senior,Refriperu,,,
Técnico Mantenimiento Senior,Bitel,,,1500.0
Técnico Mantenimiento Senior,People Consulting,,,1700.0
Técnico Mantenimiento Senior,Bigmond Group,,,
Técnico Mantenimiento Senior,Grupo Pacasmayo,,,
Técnico Mantenimiento Senior,Bitel,,,
Técnico Mantenimiento Senior,Solpack S.A.C.,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,Lavoro Perú,,,
Técnico Mantenimiento Senior,Agrovision Peru Sac,,,
Técnico Mantenimiento Senior,Adecco Perú S.A.,,,2500.0
Técnico Mantenimiento Senior,Bitel,,,1500.0
Técnico Mantenimiento Senior,Catri Peru S.A.C.,,,
Técnico Mantenimiento Senior,CLÍNICA MONTELUZ,,,
Técnico Mantenimiento Senior,Unibell SAC,,,1200.0
Técnico Mantenimiento Senior,CORPORACION DE ASCENSORES,,,
Técnico Mantenimiento Senior,SCHROTH CORPORACION PAPELERA,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,PRODUCTOS Y SERVICIOS EXCELENTES E.I.R.L.,,,
Técnico Mantenimiento Senior,,,,
Técnico Mantenimiento Senior,PASTIPAN,,,2350.0
Técnico Mantenimiento Senior,Adecco Perú S.A.,,,2500.0
Técnico Mantenimiento Senior,Kimberly Clark Peru,,,1800.0
Técnico Mantenimiento Senior,CINEPLANET,,,
Técnico Mantenimiento Senior,Laboratorios Farmacéuticos Markos S.A.,,,
Técnico Mantenimiento Senior,Tecnomin Data,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,ONURIS TALENT S.A.C.,,,2000.0
Técnico Mantenimiento Senior,MDY Contact Center,,,
Técnico Mantenimiento Senior,POWERTECH S.A.,,,
Técnico Mantenimiento Senior,LIMAGAS NATURAL PERU S.A.,,,
Técnico Mantenimiento Senior,Corporación EW S.A.C.,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,,,,1500.0
Técnico Mantenimiento Senior,Grupo San Pablo,,,1250.0
Técnico Mantenimiento Senior,DON MELCHOR,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,SAMI TASK SAC,,,
Técnico Mantenimiento Senior,,,,
Técnico Mantenimiento Senior,Bigmond Group,,,
Técnico Mantenimiento Senior,Inveritas Global Holdings Peru S.A.,,,
Técnico Mantenimiento Senior,,,,2100.0
Técnico Mantenimiento Senior,,,,1500.0
Técnico Mantenimiento Senior,Tecnomin Data,,,
Técnico Mantenimiento Senior,Ferymar sac,,,
Técnico Mantenimiento Senior,Manpower,,,
Técnico Mantenimiento Senior,Solpack S.A.C.,,,
Técnico Mantenimiento Senior,IBEROPLAST SAC,,,
Técnico Mantenimiento Senior,Bigmond Group,,,
Técnico Mantenimiento Senior,,,,1500.0
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,Adecco Perú S.A.,,,
Técnico Mantenimiento Senior,TRIZCON SAC,,,
Técnico Mantenimiento Senior,,,,2000.0
Técnico Mantenimiento Senior,LIDERMAN,,,
Técnico Mantenimiento Senior,TEMPORZ S.A.C.,,,
Técnico Mantenimiento Senior,OL Servicios generales,,,
Investigador en el área,Grupo Intercorp,,,1300.0
Investigador en el área,Grupo Intercorp,,,1300.0
Investigador en el área,Grupo Intercorp,,,
Investigador en el área,Grupo Intercorp,,,1200.0
Investigador en el área,Agrovision Peru Sac,,,
Investigador en el área,FOOD NUTRITION,,,
Investigador en el área,Agrovision Peru Sac,,,
Investigador en el área,Grupo Intercorp,,,
Investigador en el área,Grupo Intercorp,,,
Investigador en el área,TesisNew,,,565.0
Investigador en el área,Agrovision Peru Sac,,,
Investigador en el área,Grupo Intercorp,,,
Investigador en el área,Grupo Intercorp,,,
Investigador en el área,Grupo Intercorp,,,1300.0
Bartender,Doble E Inversiones SAC,,,1400.0
Bartender,DIEGGOS PIZZA,,,
Bartender,OPERADOR NACIONAL DE HOTELES DEL PERU S.A.C.,,,
Bartender,,,,
Bartender,Acuriorestaurantes,,,
Auxiliar Investigación Viveros,Grupo Educa_d,,,1500.0
Auxiliar Investigación Viveros,BairesDev LLC,,,
Auxiliar Investigación Viveros,BairesDev LLC,,,
